hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,gpt3-6.7b-moe,moe_ffn,1,32,74209
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,33,55837
RTX3090,gpt3-6.7b-moe,ln_f,1,33,62792
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,33,102775
RTX3090,gpt3-6.7b-moe,post_layernorm,1,33,44516
RTX3090,gpt3-6.7b-moe,input_layernorm,1,33,45463
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,33,45122
RTX3090,gpt3-6.7b-moe,attention/dense,1,33,10587
RTX3090,gpt3-6.7b-moe,attention/qkv,1,33,9776
RTX3090,gpt3-6.7b-moe,lm_head,1,33,9785
RTX3090,gpt3-6.7b-moe,mlp/proj,1,33,9611
RTX3090,gpt3-6.7b-moe,mlp/fc,1,33,9431
RTX3090,gpt3-6.7b-moe,gating,1,33,6330
RTX3090,gpt3-6.7b-moe,moe_ffn,1,33,74219
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,34,55847
RTX3090,gpt3-6.7b-moe,ln_f,1,34,62802
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,34,102785
RTX3090,gpt3-6.7b-moe,post_layernorm,1,34,44526
RTX3090,gpt3-6.7b-moe,input_layernorm,1,34,45473
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,34,45132
RTX3090,gpt3-6.7b-moe,attention/dense,1,34,10597
RTX3090,gpt3-6.7b-moe,attention/qkv,1,34,9786
RTX3090,gpt3-6.7b-moe,lm_head,1,34,9795
RTX3090,gpt3-6.7b-moe,mlp/proj,1,34,9621
RTX3090,gpt3-6.7b-moe,mlp/fc,1,34,9441
RTX3090,gpt3-6.7b-moe,gating,1,34,6340
RTX3090,gpt3-6.7b-moe,moe_ffn,1,34,74229
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,35,55857
RTX3090,gpt3-6.7b-moe,ln_f,1,35,62812
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,35,102795
RTX3090,gpt3-6.7b-moe,post_layernorm,1,35,44536
RTX3090,gpt3-6.7b-moe,input_layernorm,1,35,45483
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,35,45142
RTX3090,gpt3-6.7b-moe,attention/dense,1,35,10607
RTX3090,gpt3-6.7b-moe,attention/qkv,1,35,9796
RTX3090,gpt3-6.7b-moe,lm_head,1,35,9805
RTX3090,gpt3-6.7b-moe,mlp/proj,1,35,9631
RTX3090,gpt3-6.7b-moe,mlp/fc,1,35,9451
RTX3090,gpt3-6.7b-moe,gating,1,35,6350
RTX3090,gpt3-6.7b-moe,moe_ffn,1,35,74239
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,36,55867
RTX3090,gpt3-6.7b-moe,ln_f,1,36,62822
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,36,102805
RTX3090,gpt3-6.7b-moe,post_layernorm,1,36,44546
RTX3090,gpt3-6.7b-moe,input_layernorm,1,36,45493
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,36,45152
RTX3090,gpt3-6.7b-moe,attention/dense,1,36,10617
RTX3090,gpt3-6.7b-moe,attention/qkv,1,36,9806
RTX3090,gpt3-6.7b-moe,lm_head,1,36,9815
RTX3090,gpt3-6.7b-moe,mlp/proj,1,36,9641
RTX3090,gpt3-6.7b-moe,mlp/fc,1,36,9461
RTX3090,gpt3-6.7b-moe,gating,1,36,6360
RTX3090,gpt3-6.7b-moe,moe_ffn,1,36,74249
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,37,55877
RTX3090,gpt3-6.7b-moe,ln_f,1,37,62832
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,37,102815
RTX3090,gpt3-6.7b-moe,post_layernorm,1,37,44556
RTX3090,gpt3-6.7b-moe,input_layernorm,1,37,45503
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,37,45162
RTX3090,gpt3-6.7b-moe,attention/dense,1,37,10627
RTX3090,gpt3-6.7b-moe,attention/qkv,1,37,9816
RTX3090,gpt3-6.7b-moe,lm_head,1,37,9825
RTX3090,gpt3-6.7b-moe,mlp/proj,1,37,9651
RTX3090,gpt3-6.7b-moe,mlp/fc,1,37,9471
RTX3090,gpt3-6.7b-moe,gating,1,37,6370
RTX3090,gpt3-6.7b-moe,moe_ffn,1,37,74259
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,38,55887
RTX3090,gpt3-6.7b-moe,ln_f,1,38,62842
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,38,102825
RTX3090,gpt3-6.7b-moe,post_layernorm,1,38,44566
RTX3090,gpt3-6.7b-moe,input_layernorm,1,38,45513
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,38,45172
RTX3090,gpt3-6.7b-moe,attention/dense,1,38,10637
RTX3090,gpt3-6.7b-moe,attention/qkv,1,38,9826
RTX3090,gpt3-6.7b-moe,lm_head,1,38,9835
RTX3090,gpt3-6.7b-moe,mlp/proj,1,38,9661
RTX3090,gpt3-6.7b-moe,mlp/fc,1,38,9481
RTX3090,gpt3-6.7b-moe,gating,1,38,6380
RTX3090,gpt3-6.7b-moe,moe_ffn,1,38,74269
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,39,55897
RTX3090,gpt3-6.7b-moe,ln_f,1,39,62852
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,39,102835
RTX3090,gpt3-6.7b-moe,post_layernorm,1,39,44576
RTX3090,gpt3-6.7b-moe,input_layernorm,1,39,45523
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,39,45182
RTX3090,gpt3-6.7b-moe,attention/dense,1,39,10647
RTX3090,gpt3-6.7b-moe,attention/qkv,1,39,9836
RTX3090,gpt3-6.7b-moe,lm_head,1,39,9845
RTX3090,gpt3-6.7b-moe,mlp/proj,1,39,9671
RTX3090,gpt3-6.7b-moe,mlp/fc,1,39,9491
RTX3090,gpt3-6.7b-moe,gating,1,39,6390
RTX3090,gpt3-6.7b-moe,moe_ffn,1,39,74279
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,40,55907
RTX3090,gpt3-6.7b-moe,ln_f,1,40,62862
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,40,102845
RTX3090,gpt3-6.7b-moe,post_layernorm,1,40,44586
RTX3090,gpt3-6.7b-moe,input_layernorm,1,40,45533
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,40,45192
RTX3090,gpt3-6.7b-moe,attention/dense,1,40,10657
RTX3090,gpt3-6.7b-moe,attention/qkv,1,40,9846
RTX3090,gpt3-6.7b-moe,lm_head,1,40,9855
RTX3090,gpt3-6.7b-moe,mlp/proj,1,40,9681
RTX3090,gpt3-6.7b-moe,mlp/fc,1,40,9501
RTX3090,gpt3-6.7b-moe,gating,1,40,6400
RTX3090,gpt3-6.7b-moe,moe_ffn,1,40,74289
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,41,55917
RTX3090,gpt3-6.7b-moe,ln_f,1,41,62872
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,41,102855
RTX3090,gpt3-6.7b-moe,post_layernorm,1,41,44596
RTX3090,gpt3-6.7b-moe,input_layernorm,1,41,45543
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,41,45202
RTX3090,gpt3-6.7b-moe,attention/dense,1,41,10667
RTX3090,gpt3-6.7b-moe,attention/qkv,1,41,9856
RTX3090,gpt3-6.7b-moe,lm_head,1,41,9865
RTX3090,gpt3-6.7b-moe,mlp/proj,1,41,9691
RTX3090,gpt3-6.7b-moe,mlp/fc,1,41,9511
RTX3090,gpt3-6.7b-moe,gating,1,41,6410
RTX3090,gpt3-6.7b-moe,moe_ffn,1,41,74299
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,42,55927
RTX3090,gpt3-6.7b-moe,ln_f,1,42,62882
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,42,102865
RTX3090,gpt3-6.7b-moe,post_layernorm,1,42,44606
RTX3090,gpt3-6.7b-moe,input_layernorm,1,42,45553
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,42,45212
RTX3090,gpt3-6.7b-moe,attention/dense,1,42,10677
RTX3090,gpt3-6.7b-moe,attention/qkv,1,42,9866
RTX3090,gpt3-6.7b-moe,lm_head,1,42,9875
RTX3090,gpt3-6.7b-moe,mlp/proj,1,42,9701
RTX3090,gpt3-6.7b-moe,mlp/fc,1,42,9521
RTX3090,gpt3-6.7b-moe,gating,1,42,6420
RTX3090,gpt3-6.7b-moe,moe_ffn,1,42,74309
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,43,55937
RTX3090,gpt3-6.7b-moe,ln_f,1,43,62892
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,43,102875
RTX3090,gpt3-6.7b-moe,post_layernorm,1,43,44616
RTX3090,gpt3-6.7b-moe,input_layernorm,1,43,45563
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,43,45222
RTX3090,gpt3-6.7b-moe,attention/dense,1,43,10687
RTX3090,gpt3-6.7b-moe,attention/qkv,1,43,9876
RTX3090,gpt3-6.7b-moe,lm_head,1,43,9885
RTX3090,gpt3-6.7b-moe,mlp/proj,1,43,9711
RTX3090,gpt3-6.7b-moe,mlp/fc,1,43,9531
RTX3090,gpt3-6.7b-moe,gating,1,43,6430
RTX3090,gpt3-6.7b-moe,moe_ffn,1,43,74319
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,44,55947
RTX3090,gpt3-6.7b-moe,ln_f,1,44,62902
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,44,102885
RTX3090,gpt3-6.7b-moe,post_layernorm,1,44,44626
RTX3090,gpt3-6.7b-moe,input_layernorm,1,44,45573
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,44,45232
RTX3090,gpt3-6.7b-moe,attention/dense,1,44,10697
RTX3090,gpt3-6.7b-moe,attention/qkv,1,44,9886
RTX3090,gpt3-6.7b-moe,lm_head,1,44,9895
RTX3090,gpt3-6.7b-moe,mlp/proj,1,44,9721
RTX3090,gpt3-6.7b-moe,mlp/fc,1,44,9541
RTX3090,gpt3-6.7b-moe,gating,1,44,6440
RTX3090,gpt3-6.7b-moe,moe_ffn,1,44,74329
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,45,55957
RTX3090,gpt3-6.7b-moe,ln_f,1,45,62912
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,45,102895
RTX3090,gpt3-6.7b-moe,post_layernorm,1,45,44636
RTX3090,gpt3-6.7b-moe,input_layernorm,1,45,45583
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,45,45242
RTX3090,gpt3-6.7b-moe,attention/dense,1,45,10707
RTX3090,gpt3-6.7b-moe,attention/qkv,1,45,9896
RTX3090,gpt3-6.7b-moe,lm_head,1,45,9905
RTX3090,gpt3-6.7b-moe,mlp/proj,1,45,9731
RTX3090,gpt3-6.7b-moe,mlp/fc,1,45,9551
RTX3090,gpt3-6.7b-moe,gating,1,45,6450
RTX3090,gpt3-6.7b-moe,moe_ffn,1,45,74339
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,46,55967
RTX3090,gpt3-6.7b-moe,ln_f,1,46,62922
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,46,102905
RTX3090,gpt3-6.7b-moe,post_layernorm,1,46,44646
RTX3090,gpt3-6.7b-moe,input_layernorm,1,46,45593
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,46,45252
RTX3090,gpt3-6.7b-moe,attention/dense,1,46,10717
RTX3090,gpt3-6.7b-moe,attention/qkv,1,46,9906
RTX3090,gpt3-6.7b-moe,lm_head,1,46,9915
RTX3090,gpt3-6.7b-moe,mlp/proj,1,46,9741
RTX3090,gpt3-6.7b-moe,mlp/fc,1,46,9561
RTX3090,gpt3-6.7b-moe,gating,1,46,6460
RTX3090,gpt3-6.7b-moe,moe_ffn,1,46,74349
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,47,55977
RTX3090,gpt3-6.7b-moe,ln_f,1,47,62932
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,47,102915
RTX3090,gpt3-6.7b-moe,post_layernorm,1,47,44656
RTX3090,gpt3-6.7b-moe,input_layernorm,1,47,45603
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,47,45262
RTX3090,gpt3-6.7b-moe,attention/dense,1,47,10727
RTX3090,gpt3-6.7b-moe,attention/qkv,1,47,9916
RTX3090,gpt3-6.7b-moe,lm_head,1,47,9925
RTX3090,gpt3-6.7b-moe,mlp/proj,1,47,9751
RTX3090,gpt3-6.7b-moe,mlp/fc,1,47,9571
RTX3090,gpt3-6.7b-moe,gating,1,47,6470
RTX3090,gpt3-6.7b-moe,moe_ffn,1,47,74359
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,48,55987
RTX3090,gpt3-6.7b-moe,ln_f,1,48,62942
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,48,102925
RTX3090,gpt3-6.7b-moe,post_layernorm,1,48,44666
RTX3090,gpt3-6.7b-moe,input_layernorm,1,48,45613
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,48,45272
RTX3090,gpt3-6.7b-moe,attention/dense,1,48,10737
RTX3090,gpt3-6.7b-moe,attention/qkv,1,48,9926
RTX3090,gpt3-6.7b-moe,lm_head,1,48,9935
RTX3090,gpt3-6.7b-moe,mlp/proj,1,48,9761
RTX3090,gpt3-6.7b-moe,mlp/fc,1,48,9581
RTX3090,gpt3-6.7b-moe,gating,1,48,6480
RTX3090,gpt3-6.7b-moe,moe_ffn,1,48,74369
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,49,55997
RTX3090,gpt3-6.7b-moe,ln_f,1,49,62952
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,49,102935
RTX3090,gpt3-6.7b-moe,post_layernorm,1,49,44676
RTX3090,gpt3-6.7b-moe,input_layernorm,1,49,45623
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,49,45282
RTX3090,gpt3-6.7b-moe,attention/dense,1,49,10747
RTX3090,gpt3-6.7b-moe,attention/qkv,1,49,9936
RTX3090,gpt3-6.7b-moe,lm_head,1,49,9945
RTX3090,gpt3-6.7b-moe,mlp/proj,1,49,9771
RTX3090,gpt3-6.7b-moe,mlp/fc,1,49,9591
RTX3090,gpt3-6.7b-moe,gating,1,49,6490
RTX3090,gpt3-6.7b-moe,moe_ffn,1,49,74379
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,50,56007
RTX3090,gpt3-6.7b-moe,ln_f,1,50,62962
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,50,102945
RTX3090,gpt3-6.7b-moe,post_layernorm,1,50,44686
RTX3090,gpt3-6.7b-moe,input_layernorm,1,50,45633
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,50,45292
RTX3090,gpt3-6.7b-moe,attention/dense,1,50,10757
RTX3090,gpt3-6.7b-moe,attention/qkv,1,50,9946
RTX3090,gpt3-6.7b-moe,lm_head,1,50,9955
RTX3090,gpt3-6.7b-moe,mlp/proj,1,50,9781
RTX3090,gpt3-6.7b-moe,mlp/fc,1,50,9601
RTX3090,gpt3-6.7b-moe,gating,1,50,6500
RTX3090,gpt3-6.7b-moe,moe_ffn,1,50,74389
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,51,56017
RTX3090,gpt3-6.7b-moe,ln_f,1,51,62972
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,51,102955
RTX3090,gpt3-6.7b-moe,post_layernorm,1,51,44696
RTX3090,gpt3-6.7b-moe,input_layernorm,1,51,45643
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,51,45302
RTX3090,gpt3-6.7b-moe,attention/dense,1,51,10767
RTX3090,gpt3-6.7b-moe,attention/qkv,1,51,9956
RTX3090,gpt3-6.7b-moe,lm_head,1,51,9965
RTX3090,gpt3-6.7b-moe,mlp/proj,1,51,9791
RTX3090,gpt3-6.7b-moe,mlp/fc,1,51,9611
RTX3090,gpt3-6.7b-moe,gating,1,51,6510
RTX3090,gpt3-6.7b-moe,moe_ffn,1,51,74399
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,52,56027
RTX3090,gpt3-6.7b-moe,ln_f,1,52,62982
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,52,102965
RTX3090,gpt3-6.7b-moe,post_layernorm,1,52,44706
RTX3090,gpt3-6.7b-moe,input_layernorm,1,52,45653
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,52,45312
RTX3090,gpt3-6.7b-moe,attention/dense,1,52,10777
RTX3090,gpt3-6.7b-moe,attention/qkv,1,52,9966
RTX3090,gpt3-6.7b-moe,lm_head,1,52,9975
RTX3090,gpt3-6.7b-moe,mlp/proj,1,52,9801
RTX3090,gpt3-6.7b-moe,mlp/fc,1,52,9621
RTX3090,gpt3-6.7b-moe,gating,1,52,6520
RTX3090,gpt3-6.7b-moe,moe_ffn,1,52,74409
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,53,56037
RTX3090,gpt3-6.7b-moe,ln_f,1,53,62992
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,53,102975
RTX3090,gpt3-6.7b-moe,post_layernorm,1,53,44716
RTX3090,gpt3-6.7b-moe,input_layernorm,1,53,45663
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,53,45322
RTX3090,gpt3-6.7b-moe,attention/dense,1,53,10787
RTX3090,gpt3-6.7b-moe,attention/qkv,1,53,9976
RTX3090,gpt3-6.7b-moe,lm_head,1,53,9985
RTX3090,gpt3-6.7b-moe,mlp/proj,1,53,9811
RTX3090,gpt3-6.7b-moe,mlp/fc,1,53,9631
RTX3090,gpt3-6.7b-moe,gating,1,53,6530
RTX3090,gpt3-6.7b-moe,moe_ffn,1,53,74419
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,54,56047
RTX3090,gpt3-6.7b-moe,ln_f,1,54,63002
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,54,102985
RTX3090,gpt3-6.7b-moe,post_layernorm,1,54,44726
RTX3090,gpt3-6.7b-moe,input_layernorm,1,54,45673
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,54,45332
RTX3090,gpt3-6.7b-moe,attention/dense,1,54,10797
RTX3090,gpt3-6.7b-moe,attention/qkv,1,54,9986
RTX3090,gpt3-6.7b-moe,lm_head,1,54,9995
RTX3090,gpt3-6.7b-moe,mlp/proj,1,54,9821
RTX3090,gpt3-6.7b-moe,mlp/fc,1,54,9641
RTX3090,gpt3-6.7b-moe,gating,1,54,6540
RTX3090,gpt3-6.7b-moe,moe_ffn,1,54,74429
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,55,56057
RTX3090,gpt3-6.7b-moe,ln_f,1,55,63012
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,55,102995
RTX3090,gpt3-6.7b-moe,post_layernorm,1,55,44736
RTX3090,gpt3-6.7b-moe,input_layernorm,1,55,45683
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,55,45342
RTX3090,gpt3-6.7b-moe,attention/dense,1,55,10807
RTX3090,gpt3-6.7b-moe,attention/qkv,1,55,9996
RTX3090,gpt3-6.7b-moe,lm_head,1,55,10005
RTX3090,gpt3-6.7b-moe,mlp/proj,1,55,9831
RTX3090,gpt3-6.7b-moe,mlp/fc,1,55,9651
RTX3090,gpt3-6.7b-moe,gating,1,55,6550
RTX3090,gpt3-6.7b-moe,moe_ffn,1,55,74439
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,56,56067
RTX3090,gpt3-6.7b-moe,ln_f,1,56,63022
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,56,103005
RTX3090,gpt3-6.7b-moe,post_layernorm,1,56,44746
RTX3090,gpt3-6.7b-moe,input_layernorm,1,56,45693
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,56,45352
RTX3090,gpt3-6.7b-moe,attention/dense,1,56,10817
RTX3090,gpt3-6.7b-moe,attention/qkv,1,56,10006
RTX3090,gpt3-6.7b-moe,lm_head,1,56,10015
RTX3090,gpt3-6.7b-moe,mlp/proj,1,56,9841
RTX3090,gpt3-6.7b-moe,mlp/fc,1,56,9661
RTX3090,gpt3-6.7b-moe,gating,1,56,6560
RTX3090,gpt3-6.7b-moe,moe_ffn,1,56,74449
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,57,56077
RTX3090,gpt3-6.7b-moe,ln_f,1,57,63032
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,57,103015
RTX3090,gpt3-6.7b-moe,post_layernorm,1,57,44756
RTX3090,gpt3-6.7b-moe,input_layernorm,1,57,45703
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,57,45362
RTX3090,gpt3-6.7b-moe,attention/dense,1,57,10827
RTX3090,gpt3-6.7b-moe,attention/qkv,1,57,10016
RTX3090,gpt3-6.7b-moe,lm_head,1,57,10025
RTX3090,gpt3-6.7b-moe,mlp/proj,1,57,9851
RTX3090,gpt3-6.7b-moe,mlp/fc,1,57,9671
RTX3090,gpt3-6.7b-moe,gating,1,57,6570
RTX3090,gpt3-6.7b-moe,moe_ffn,1,57,74459
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,58,56087
RTX3090,gpt3-6.7b-moe,ln_f,1,58,63042
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,58,103025
RTX3090,gpt3-6.7b-moe,post_layernorm,1,58,44766
RTX3090,gpt3-6.7b-moe,input_layernorm,1,58,45713
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,58,45372
RTX3090,gpt3-6.7b-moe,attention/dense,1,58,10837
RTX3090,gpt3-6.7b-moe,attention/qkv,1,58,10026
RTX3090,gpt3-6.7b-moe,lm_head,1,58,10035
RTX3090,gpt3-6.7b-moe,mlp/proj,1,58,9861
RTX3090,gpt3-6.7b-moe,mlp/fc,1,58,9681
RTX3090,gpt3-6.7b-moe,gating,1,58,6580
RTX3090,gpt3-6.7b-moe,moe_ffn,1,58,74469
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,59,56097
RTX3090,gpt3-6.7b-moe,ln_f,1,59,63052
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,59,103035
RTX3090,gpt3-6.7b-moe,post_layernorm,1,59,44776
RTX3090,gpt3-6.7b-moe,input_layernorm,1,59,45723
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,59,45382
RTX3090,gpt3-6.7b-moe,attention/dense,1,59,10847
RTX3090,gpt3-6.7b-moe,attention/qkv,1,59,10036
RTX3090,gpt3-6.7b-moe,lm_head,1,59,10045
RTX3090,gpt3-6.7b-moe,mlp/proj,1,59,9871
RTX3090,gpt3-6.7b-moe,mlp/fc,1,59,9691
RTX3090,gpt3-6.7b-moe,gating,1,59,6590
RTX3090,gpt3-6.7b-moe,moe_ffn,1,59,74479
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,60,56107
RTX3090,gpt3-6.7b-moe,ln_f,1,60,63062
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,60,103045
RTX3090,gpt3-6.7b-moe,post_layernorm,1,60,44786
RTX3090,gpt3-6.7b-moe,input_layernorm,1,60,45733
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,60,45392
RTX3090,gpt3-6.7b-moe,attention/dense,1,60,10857
RTX3090,gpt3-6.7b-moe,attention/qkv,1,60,10046
RTX3090,gpt3-6.7b-moe,lm_head,1,60,10055
RTX3090,gpt3-6.7b-moe,mlp/proj,1,60,9881
RTX3090,gpt3-6.7b-moe,mlp/fc,1,60,9701
RTX3090,gpt3-6.7b-moe,gating,1,60,6600
RTX3090,gpt3-6.7b-moe,moe_ffn,1,60,74489
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,61,56117
RTX3090,gpt3-6.7b-moe,ln_f,1,61,63072
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,61,103055
RTX3090,gpt3-6.7b-moe,post_layernorm,1,61,44796
RTX3090,gpt3-6.7b-moe,input_layernorm,1,61,45743
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,61,45402
RTX3090,gpt3-6.7b-moe,attention/dense,1,61,10867
RTX3090,gpt3-6.7b-moe,attention/qkv,1,61,10056
RTX3090,gpt3-6.7b-moe,lm_head,1,61,10065
RTX3090,gpt3-6.7b-moe,mlp/proj,1,61,9891
RTX3090,gpt3-6.7b-moe,mlp/fc,1,61,9711
RTX3090,gpt3-6.7b-moe,gating,1,61,6610
RTX3090,gpt3-6.7b-moe,moe_ffn,1,61,74499
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,62,56127
RTX3090,gpt3-6.7b-moe,ln_f,1,62,63082
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,62,103065
RTX3090,gpt3-6.7b-moe,post_layernorm,1,62,44806
RTX3090,gpt3-6.7b-moe,input_layernorm,1,62,45753
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,62,45412
RTX3090,gpt3-6.7b-moe,attention/dense,1,62,10877
RTX3090,gpt3-6.7b-moe,attention/qkv,1,62,10066
RTX3090,gpt3-6.7b-moe,lm_head,1,62,10075
RTX3090,gpt3-6.7b-moe,mlp/proj,1,62,9901
RTX3090,gpt3-6.7b-moe,mlp/fc,1,62,9721
RTX3090,gpt3-6.7b-moe,gating,1,62,6620
RTX3090,gpt3-6.7b-moe,moe_ffn,1,62,74509
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,63,56137
RTX3090,gpt3-6.7b-moe,ln_f,1,63,63092
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,63,103075
RTX3090,gpt3-6.7b-moe,post_layernorm,1,63,44816
RTX3090,gpt3-6.7b-moe,input_layernorm,1,63,45763
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,63,45422
RTX3090,gpt3-6.7b-moe,attention/dense,1,63,10887
RTX3090,gpt3-6.7b-moe,attention/qkv,1,63,10076
RTX3090,gpt3-6.7b-moe,lm_head,1,63,10085
RTX3090,gpt3-6.7b-moe,mlp/proj,1,63,9911
RTX3090,gpt3-6.7b-moe,mlp/fc,1,63,9731
RTX3090,gpt3-6.7b-moe,gating,1,63,6630
RTX3090,gpt3-6.7b-moe,moe_ffn,1,63,74519
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,64,56147
RTX3090,gpt3-6.7b-moe,ln_f,1,64,63102
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,64,103085
RTX3090,gpt3-6.7b-moe,post_layernorm,1,64,44826
RTX3090,gpt3-6.7b-moe,input_layernorm,1,64,45773
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,64,45432
RTX3090,gpt3-6.7b-moe,attention/dense,1,64,10897
RTX3090,gpt3-6.7b-moe,attention/qkv,1,64,10086
RTX3090,gpt3-6.7b-moe,lm_head,1,64,10095
RTX3090,gpt3-6.7b-moe,mlp/proj,1,64,9921
RTX3090,gpt3-6.7b-moe,mlp/fc,1,64,9741
RTX3090,gpt3-6.7b-moe,gating,1,64,6640
RTX3090,gpt3-6.7b-moe,moe_ffn,1,64,74529
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,65,56157
RTX3090,gpt3-6.7b-moe,ln_f,1,65,63112
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,65,103095
RTX3090,gpt3-6.7b-moe,post_layernorm,1,65,44836
RTX3090,gpt3-6.7b-moe,input_layernorm,1,65,45783
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,65,45442
RTX3090,gpt3-6.7b-moe,attention/dense,1,65,10907
RTX3090,gpt3-6.7b-moe,attention/qkv,1,65,10096
RTX3090,gpt3-6.7b-moe,lm_head,1,65,10105
RTX3090,gpt3-6.7b-moe,mlp/proj,1,65,9931
RTX3090,gpt3-6.7b-moe,mlp/fc,1,65,9751
RTX3090,gpt3-6.7b-moe,gating,1,65,6650
